T001;435843.620;1296818.646;43.254
R001;435903.213;1296783.191;53.404
T002;435828.632;1296811.353;42.160
T003;435833.587;1296805.150;42.587
MACH;435900.431;1296797.901;56.416
001;435830.094;1296813.312;42.312
002;435829.936;1296816.876;42.780
003;435829.313;1296814.432;42.209
004;435828.505;1296818.609;42.611
005;435829.764;1296819.218;42.358
006;435828.559;1296819.356;42.189
007;435827.704;1296811.605;42.103
008;435828.300;1296810.595;42.149
009;435832.673;1296815.501;42.385
010;435835.234;1296812.197;42.510
011;435838.450;1296811.013;42.607
012;435836.251;1296822.043;43.938
013;435837.880;1296824.207;43.303
014;435839.513;1296825.162;43.128
015;435845.933;1296822.398;43.311
016;435848.820;1296817.490;43.410
017;435850.396;1296812.115;43.220
018;435846.162;1296810.103;43.028
019;435845.728;1296806.247;44.988
020;435844.764;1296809.401;42.905
021;435838.130;1296818.803;45.160
022;435838.767;1296817.736;45.160
023;435847.739;1296808.442;42.862
024;435852.333;1296809.795;43.157
025;435855.146;1296804.316;43.059
026;435857.798;1296802.991;43.261
027;435857.925;1296802.171;43.556
028;435858.338;1296802.034;43.947
029;435860.745;1296804.144;43.498
030;435859.303;1296810.073;43.508
031;435864.668;1296813.516;43.975
032;435859.252;1296816.103;43.848
033;435862.176;1296817.565;44.131
034;435856.646;1296820.694;43.932
035;435852.625;1296818.426;43.634
036;435851.922;1296814.768;43.453
037;435855.929;1296823.769;43.980
038;435859.232;1296825.485;44.758
039;435860.288;1296826.153;44.881
040;435860.780;1296825.399;44.885
T004;435850.544;1296821.334;43.673
041;435845.406;1296814.117;43.293
042;435840.290;1296817.816;42.974
043;435841.183;1296812.795;42.775
044;435854.214;1296828.557;43.884
045;435855.241;1296833.455;44.115
046;435851.675;1296829.032;43.726
047;435849.582;1296830.597;43.703
048;435850.443;1296825.613;43.676
049;435846.222;1296822.708;43.367
050;435844.183;1296825.065;43.283
051;435841.514;1296826.317;43.136
052;435842.599;1296822.651;43.141
053;435843.678;1296809.759;45.136
054;435842.682;1296809.677;44.723
055;435861.293;1296803.414;45.935
056;435865.324;1296805.488;46.627
057;435865.239;1296805.603;46.874
058;435866.541;1296805.985;46.176
059;435867.428;1296806.344;46.417
060;435868.078;1296806.592;46.478
061;435851.805;1296802.265;42.842
062;435852.188;1296800.714;43.182
063;435850.281;1296803.909;42.717
064;435851.690;1296808.949;43.060
065;435854.244;1296813.441;43.401
066;435854.418;1296826.195;43.864
067;435855.705;1296825.924;43.933
068;435834.789;1296802.801;42.361
069;435832.858;1296805.448;42.544
070;435832.643;1296806.058;42.204
071;435832.214;1296810.659;42.324
072;435826.492;1296810.727;42.095
073;435826.229;1296809.017;41.959
074;435822.137;1296805.011;41.800
075;435820.373;1296805.555;41.661
076;435820.277;1296803.491;41.632
T005;435812.307;1296797.618;40.855
080;435814.448;1296810.165;41.675
081;435811.938;1296810.195;40.972
082;435814.091;1296807.231;41.476
083;435817.225;1296805.352;41.651
084;435817.646;1296802.438;41.389
085;435818.117;1296801.794;41.411
086;435824.144;1296798.470;41.626
087;435816.187;1296800.500;41.086
088;435815.529;1296801.464;41.066
089;435811.045;1296801.639;40.817
090;435809.513;1296808.393;40.585
091;435804.763;1296819.931;40.587
092;435799.249;1296829.534;40.598
093;435788.077;1296825.914;40.077
094;435786.020;1296830.830;40.036
095;435787.388;1296827.413;40.018
096;435789.541;1296827.009;40.092
097;435792.124;1296824.973;40.209
098;435796.260;1296828.497;40.325
099;435798.716;1296815.617;40.430
100;435802.218;1296814.443;40.478
101;435802.829;1296806.424;41.251
102;435809.356;1296798.075;40.774
103;435815.874;1296791.655;41.079
104;435817.500;1296786.737;41.424
105;435820.580;1296794.706;41.189
106;435823.195;1296794.812;41.336
107;435819.697;1296793.485;40.935
108;435839.168;1296769.077;41.423
109;435839.162;1296769.041;41.424
110;435834.855;1296763.548;41.882
111;435831.367;1296770.181;41.323
112;435841.162;1296768.984;41.004
113;435848.177;1296759.298;41.523
114;435853.364;1296750.447;41.739
115;435858.267;1296746.253;41.841
116;435824.822;1296783.836;41.134
117;435819.945;1296790.580;41.055
118;435816.243;1296795.971;40.892
119;435808.306;1296806.437;40.643
120;435809.777;1296817.475;43.516
121;435814.900;1296813.535;43.822
122;435813.287;1296812.627;43.729
123;435808.661;1296797.685;43.010
124;435814.576;1296789.477;43.067
125;435826.351;1296800.250;46.392
126;435820.315;1296803.473;43.206
127;435815.396;1296805.365;42.644










ST01;435831.495;1296770.159;47.421
ST02;435864.458;1296723.915;49.099
R002;435954.367;1296706.266;55.193
200;435897.318;1296793.444;52.864
201;435893.526;1296801.217;52.653
202;435890.384;1296807.654;52.396
203;435885.573;1296815.852;52.450
204;435881.682;1296822.292;52.337
205;435877.819;1296830.602;52.439
206;435873.180;1296837.900;52.134
207;435869.160;1296843.582;51.990
208;435892.191;1296813.928;52.859
209;435898.116;1296803.171;53.026
210;435904.424;1296791.758;53.248
211;435912.535;1296777.316;53.517


PP0294;435974.490;1296641.247;56.550
PP3420;436075.232;1296463.822;58.160
